status,root,cohort,state,days,mean_lunch_range,median_lunch_range,mean_lunch_range_div_morning_range,median_lunch_range_div_morning_range,lunch_range_contraction_rate,mean_lunch_trendiness,median_lunch_trendiness,mean_lunch_signed_trendiness,median_lunch_signed_trendiness,vwap_cross_rate,vwap_touch_after_morning_extension_rate,trend_continuation_failure_rate,new_high_or_low_during_lunch_rate,mean_close_location_within_lunch_range,median_close_location_within_lunch_range
under_sampled_sanity_only,MNQ,local_ninja_parity,unconditional,27,199.78703703703704,132.5,1.1623243471037314,0.8842592592592593,0.1111111111111111,0.40824136855970977,0.32682926829268294,-0.0012858444942824513,-0.019230769230769232,0.6296296296296297,0.6296296296296297,0.5555555555555556,0.7037037037037037,0.5359954870691496,0.5047169811320755
under_sampled_sanity_only,MNQ,local_ninja_parity,standard,11,165.29545454545453,132.5,1.6176580200022537,1.2458172458172458,0.0,0.3767436498493593,0.32682926829268294,0.0923354997503446,-0.09274193548387097,0.7272727272727273,0.7272727272727273,0.2727272727272727,0.8181818181818182,0.5404657613367362,0.4827586206896552
under_sampled_sanity_only,MNQ,local_ninja_parity,exhaustion,16,223.5,141.125,0.8492824469859973,0.734474472544462,0.1875,0.4298960501730758,0.41868121069182385,-0.0656505186624635,0.040922249793217534,0.5625,0.5625,0.75,0.625,0.5329221735101837,0.6032621050238691
under_sampled_sanity_only,NQ,local_ninja_parity,unconditional,27,208.4814814814815,133.5,1.1721634847408158,0.8957497995188453,0.14814814814814814,0.395586323283382,0.3260340632603406,0.011166631551842507,-0.017374517374517374,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.551267445931907,0.5771428571428572
under_sampled_sanity_only,NQ,local_ninja_parity,standard,10,156.5,118.125,1.6559094038969548,1.3607340882467787,0.0,0.33979609602464406,0.3344456030587417,0.024110577827707612,-0.124,0.8,0.8,0.3,0.8,0.5028693747186745,0.4858478428681705
under_sampled_sanity_only,NQ,local_ninja_parity,exhaustion,17,239.05882352941177,151.75,0.8876070617077927,0.7478991596638656,0.23529411764705882,0.4284041040238161,0.31683168316831684,0.00355254550721598,0.10129310344827586,0.5882352941176471,0.5882352941176471,0.7058823529411765,0.5882352941176471,0.5797368995867496,0.7048192771084337
