status,root,cohort,state,days,mean_rth_morning_range,median_rth_morning_range,mean_rth_morning_range_div_atr20,median_rth_morning_range_div_atr20,mean_trendiness,median_trendiness,mean_signed_trendiness,median_signed_trendiness,breached_globex_high_rate,breached_globex_low_rate,closed_outside_globex_range_rate,failed_breakout_reentry_rate,mean_max_extension_beyond_globex_range,median_max_extension_beyond_globex_range
supplemental_not_pooled,MNQ,supplemental_2026_q1,unconditional,43,302.41279069767444,287.5,0.6618676234647314,0.6635608911186764,0.4783352829963764,0.5284360189573459,0.06290164267477949,0.1291913214990138,0.4418604651162791,0.627906976744186,0.4418604651162791,0.4883720930232558,112.96511627906976,77.25
supplemental_not_pooled,MNQ,supplemental_2026_q1,compression,5,277.45,238.75,0.5761939194007171,0.4514299220042543,0.32599945036653133,0.29436325678496866,-0.08803911042318853,-0.13282247765006386,0.4,1.0,0.6,0.4,136.9,75.75
supplemental_not_pooled,MNQ,supplemental_2026_q1,neutral,23,303.3804347826087,273.75,0.6447406904213852,0.5826172550480193,0.49068884614309616,0.5241796200345423,-0.12293967014249292,-0.2197070572569907,0.391304347826087,0.7391304347826086,0.391304347826087,0.6086956521739131,120.67391304347827,87.5
supplemental_not_pooled,MNQ,supplemental_2026_q1,expansion,15,309.25,336.0,0.7166868221525333,0.7435982031824988,0.5101717637146875,0.5530434782608695,0.3981719066939197,0.5284360189573459,0.5333333333333333,0.3333333333333333,0.4666666666666667,0.3333333333333333,93.16666666666667,77.25
supplemental_not_pooled,NQ,supplemental_2026_q1,unconditional,43,302.0581395348837,289.75,0.6628410205479669,0.6678624813153962,0.4783355275885491,0.5254529767040552,0.06344517191436365,0.13060817547357925,0.4418604651162791,0.627906976744186,0.4418604651162791,0.4883720930232558,112.59883720930233,77.0
supplemental_not_pooled,NQ,supplemental_2026_q1,compression,5,276.6,239.5,0.5754548459767902,0.4537596210775607,0.3259709425510981,0.296218487394958,-0.08869241668291948,-0.13185378590078328,0.4,1.0,0.6,0.4,136.75,76.0
supplemental_not_pooled,NQ,supplemental_2026_q1,neutral,23,303.3478260869565,273.5,0.6459012398410703,0.5835289097503734,0.4908692903742399,0.5254529767040552,-0.12192064886866359,-0.2158176943699732,0.391304347826087,0.7391304347826086,0.391304347826087,0.6086956521739131,120.1304347826087,87.75
supplemental_not_pooled,NQ,supplemental_2026_q1,expansion,15,308.56666666666666,332.25,0.717944075822267,0.742109392796578,0.5099052863296402,0.5468615649183147,0.39838529331409966,0.5218934911242603,0.5333333333333333,0.3333333333333333,0.4666666666666667,0.3333333333333333,93.0,77.0
