root,session_date,timestamp_first,timestamp_last,open,high,low,close,volume,source_label,source_path,tr,close_to_close_return_points,trendiness,signed_trendiness,prior_day_tr,atr20,range_ratio,state,state_next,range_ratio_bin
MNQ,2023-09-24,2023-09-24 22:00:00+00:00,2023-09-25 03:59:00+00:00,14879.0,14927.75,14867.5,14921.75,59941,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,60.25,44.75,0.7095435684647303,0.7095435684647303,174.5,191.2375,0.9124779397346231,neutral,compression,0_9_to_1_1
MNQ,2023-09-25,2023-09-25 04:00:00+00:00,2023-09-26 03:59:00+00:00,14922.0,14956.0,14782.5,14874.5,1176729,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,173.5,-47.25,0.2737752161383285,-0.2737752161383285,60.25,186.8375,0.3224727370040811,compression,neutral,lt_0_7
MNQ,2023-09-26,2023-09-26 04:00:00+00:00,2023-09-27 03:59:00+00:00,14874.5,14892.5,14666.25,14738.5,1244616,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,226.25,-136.0,0.6011049723756906,-0.6011049723756906,173.5,185.125,0.937204591492235,neutral,neutral,0_9_to_1_1
MNQ,2023-09-27,2023-09-27 04:00:00+00:00,2023-09-28 03:59:00+00:00,14738.75,14821.25,14587.25,14740.25,1381447,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,234.0,1.75,0.00641025641025641,0.00641025641025641,226.25,194.325,1.1642866332175479,neutral,neutral,1_1_to_1_3
MNQ,2023-09-28,2023-09-28 04:00:00+00:00,2023-09-29 03:59:00+00:00,14740.0,14948.0,14656.25,14885.75,1424128,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,291.75,145.5,0.4995715509854327,0.4995715509854327,234.0,201.5125,1.16121828670678,neutral,expansion,1_1_to_1_3
MNQ,2023-09-29,2023-09-29 04:00:00+00:00,2023-09-29 20:59:00+00:00,14885.75,15060.75,14811.0,14892.0,1413737,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,249.75,6.25,0.025025025025025027,0.025025025025025027,291.75,207.675,1.4048392921632358,expansion,neutral,gt_1_3
MNQ,2023-10-01,2023-10-01 22:00:00+00:00,2023-10-02 03:59:00+00:00,14962.25,15007.25,14934.5,14976.0,83067,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,72.75,84.0,0.18900343642611683,0.18900343642611683,249.75,209.8125,1.1903485254691688,neutral,compression,1_1_to_1_3
MNQ,2023-10-02,2023-10-02 04:00:00+00:00,2023-10-03 03:59:00+00:00,14975.75,15046.25,14824.75,14984.25,1540812,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,221.5,8.25,0.03837471783295711,0.03837471783295711,72.75,201.95,0.3602376825947017,compression,neutral,lt_0_7
MNQ,2023-10-03,2023-10-03 04:00:00+00:00,2023-10-04 03:59:00+00:00,14984.25,15031.0,14639.75,14656.75,1524232,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,391.25,-327.5,0.8370607028753994,-0.8370607028753994,221.5,204.6375,1.082401808075255,neutral,expansion,0_9_to_1_1
MNQ,2023-10-04,2023-10-04 04:00:00+00:00,2023-10-05 03:59:00+00:00,14657.25,14955.75,14589.25,14937.5,1493650,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,366.5,280.75,0.7646657571623465,0.7646657571623465,391.25,212.525,1.8409598870721091,expansion,expansion,gt_1_3
MNQ,2023-10-05,2023-10-05 04:00:00+00:00,2023-10-06 03:59:00+00:00,14937.25,14958.75,14716.0,14863.75,1341340,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,242.75,-73.75,0.3027806385169928,-0.3027806385169928,366.5,221.775,1.6525758088152407,expansion,neutral,gt_1_3
MNQ,2023-10-06,2023-10-06 04:00:00+00:00,2023-10-06 20:59:00+00:00,14864.0,15160.5,14660.25,15141.5,1533231,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,500.25,277.75,0.5547226386806596,0.5547226386806596,242.75,223.5375,1.0859475479505676,neutral,expansion,0_9_to_1_1
MNQ,2023-10-08,2023-10-08 22:00:00+00:00,2023-10-09 03:59:00+00:00,15076.0,15076.0,14978.25,14981.5,89486,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,97.75,-160.0,0.9667519181585678,-0.9667519181585678,500.25,237.6375,2.1050970490768504,expansion,compression,gt_1_3
MNQ,2023-10-09,2023-10-09 04:00:00+00:00,2023-10-10 03:59:00+00:00,14981.25,15237.75,14949.25,15215.5,1089069,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,288.5,234.0,0.8119584055459272,0.8119584055459272,97.75,233.1625,0.4192355117139334,compression,expansion,lt_0_7
MNQ,2023-10-10,2023-10-10 04:00:00+00:00,2023-10-11 03:59:00+00:00,15216.0,15383.5,15173.0,15297.0,1152271,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,210.5,81.5,0.3847980997624703,0.3847980997624703,288.5,229.4375,1.2574230454916917,expansion,neutral,1_1_to_1_3
MNQ,2023-10-11,2023-10-11 04:00:00+00:00,2023-10-12 03:59:00+00:00,15297.0,15431.5,15253.0,15424.5,1165477,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,178.5,127.5,0.7142857142857143,0.7142857142857143,210.5,237.925,0.8847325837974152,neutral,compression,0_7_to_0_9
MNQ,2023-10-12,2023-10-12 04:00:00+00:00,2023-10-13 03:59:00+00:00,15424.75,15469.5,15216.25,15328.5,1328901,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,253.25,-96.0,0.3800592300098717,-0.3800592300098717,178.5,240.3375,0.7427055702917772,compression,neutral,0_7_to_0_9
MNQ,2023-10-13,2023-10-13 04:00:00+00:00,2023-10-13 20:59:00+00:00,15328.25,15367.0,15062.0,15106.75,1452239,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,305.0,-221.75,0.7262295081967213,-0.7262295081967213,253.25,243.3,1.0408960131524867,neutral,expansion,0_9_to_1_1
MNQ,2023-10-15,2023-10-15 22:00:00+00:00,2023-10-16 03:59:00+00:00,15119.75,15188.0,15118.25,15163.75,73785,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,69.75,57.0,0.6308243727598566,0.6308243727598566,305.0,240.75,1.2668743509865006,expansion,compression,1_1_to_1_3
MNQ,2023-10-16,2023-10-16 04:00:00+00:00,2023-10-17 03:59:00+00:00,15164.0,15338.0,15083.0,15274.5,1180172,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,255.0,110.75,0.43333333333333335,0.43333333333333335,69.75,230.4125,0.3027179515000271,compression,neutral,lt_0_7
MNQ,2023-10-17,2023-10-17 04:00:00+00:00,2023-10-18 03:59:00+00:00,15274.25,15309.25,15050.0,15216.75,1324569,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,259.25,-57.75,0.22179363548698167,-0.22179363548698167,255.0,234.4375,1.0877099440149294,neutral,neutral,0_9_to_1_1
MNQ,2023-10-18,2023-10-18 04:00:00+00:00,2023-10-19 03:59:00+00:00,15216.25,15224.0,14979.0,14996.0,1584053,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,245.0,-220.75,0.8989795918367347,-0.8989795918367347,259.25,244.3875,1.0608153035650352,neutral,neutral,0_9_to_1_1
MNQ,2023-10-19,2023-10-19 04:00:00+00:00,2023-10-20 03:59:00+00:00,14995.75,15138.0,14817.5,14847.0,1971504,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,320.5,-149.0,0.4641185647425897,-0.4641185647425897,245.0,247.9625,0.9880526289257447,neutral,expansion,0_9_to_1_1
MNQ,2023-10-20,2023-10-20 04:00:00+00:00,2023-10-20 20:59:00+00:00,14847.25,14887.75,14645.0,14648.25,1407801,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,242.75,-198.75,0.819773429454171,-0.819773429454171,320.5,252.675,1.2684278223013752,expansion,neutral,1_1_to_1_3
MNQ,2023-10-22,2023-10-22 22:00:00+00:00,2023-10-23 03:59:00+00:00,14678.75,14715.75,14662.5,14690.0,51955,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,53.25,41.75,0.2112676056338028,0.2112676056338028,242.75,253.1125,0.9590597066521803,neutral,compression,0_9_to_1_1
MNQ,2023-10-23,2023-10-23 04:00:00+00:00,2023-10-24 03:59:00+00:00,14690.0,14854.25,14514.25,14754.75,1386129,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,340.0,64.75,0.19044117647058822,0.19044117647058822,53.25,241.1875,0.2207825861622182,compression,expansion,lt_0_7
MNQ,2023-10-24,2023-10-24 04:00:00+00:00,2023-10-25 03:59:00+00:00,14754.75,14950.0,14705.75,14785.75,1350327,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,244.25,31.0,0.1269191402251791,0.1269191402251791,340.0,245.7,1.3838013838013838,expansion,neutral,gt_1_3
MNQ,2023-10-25,2023-10-25 04:00:00+00:00,2023-10-26 03:59:00+00:00,14785.75,14792.0,14302.25,14320.75,1459411,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,489.75,-465.0,0.9494640122511485,-0.9494640122511485,244.25,254.275,0.9605741814964114,neutral,expansion,0_9_to_1_1
MNQ,2023-10-26,2023-10-26 04:00:00+00:00,2023-10-27 03:59:00+00:00,14320.75,14459.25,14136.5,14307.0,1758711,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,322.75,-13.75,0.042602633617350893,-0.042602633617350893,489.75,267.6875,1.829558720522998,expansion,expansion,gt_1_3
MNQ,2023-10-27,2023-10-27 04:00:00+00:00,2023-10-27 20:59:00+00:00,14306.5,14407.5,14209.5,14271.0,1398836,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,198.0,-36.0,0.17929292929292928,-0.17929292929292928,322.75,264.2625,1.2213234946312852,expansion,compression,1_1_to_1_3
MNQ,2023-10-29,2023-10-29 22:00:00+00:00,2023-10-30 03:59:00+00:00,14329.0,14351.5,14302.25,14341.25,52820,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,49.25,70.25,0.24873096446700507,0.24873096446700507,198.0,255.8375,0.7739287633751893,compression,compression,0_7_to_0_9
MNQ,2023-10-30,2023-10-30 04:00:00+00:00,2023-10-31 03:59:00+00:00,14341.0,14476.25,14306.25,14344.75,1201084,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,170.0,3.5,0.022058823529411766,0.022058823529411766,49.25,246.1625,0.20007109125069822,compression,compression,lt_0_7
MNQ,2023-10-31,2023-10-31 04:00:00+00:00,2023-11-01 03:59:00+00:00,14344.25,14503.5,14311.25,14470.0,1227451,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,192.25,125.25,0.6540962288686606,0.6540962288686606,170.0,229.65,0.7402569126932288,compression,neutral,0_7_to_0_9
MNQ,2023-11-01,2023-11-01 04:00:00+00:00,2023-11-02 03:59:00+00:00,14469.75,14817.25,14411.0,14806.0,1306525,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,406.25,336.0,0.8276923076923077,0.8276923076923077,192.25,234.375,0.8202666666666667,neutral,expansion,0_7_to_0_9
MNQ,2023-11-02,2023-11-02 04:00:00+00:00,2023-11-03 03:59:00+00:00,14805.5,15015.75,14780.75,14957.25,1033138,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,235.0,151.25,0.6457446808510638,0.6457446808510638,406.25,240.2625,1.6908589563498257,expansion,neutral,gt_1_3
MNQ,2023-11-03,2023-11-03 04:00:00+00:00,2023-11-03 20:59:00+00:00,14957.5,15228.5,14931.25,15184.5,1044091,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,297.25,227.25,0.7636669470142977,0.7636669470142977,235.0,241.4875,0.9731352554480045,neutral,expansion,0_9_to_1_1
MNQ,2023-11-05,2023-11-05 23:00:00+00:00,2023-11-06 04:59:00+00:00,15187.0,15203.0,15163.0,15179.0,46397,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,40.0,-5.5,0.2,-0.2,297.25,247.425,1.2013741537839748,expansion,compression,1_1_to_1_3
MNQ,2023-11-06,2023-11-06 05:00:00+00:00,2023-11-07 04:59:00+00:00,15179.25,15257.5,15138.0,15206.0,846160,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,119.5,27.0,0.22384937238493724,0.22384937238493724,40.0,236.7625,0.1689456734068951,compression,compression,lt_0_7
MNQ,2023-11-07,2023-11-07 05:00:00+00:00,2023-11-08 04:59:00+00:00,15205.5,15412.75,15175.75,15358.5,989214,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,237.0,152.5,0.6455696202531646,0.6455696202531646,119.5,227.4875,0.5253035881092367,compression,neutral,lt_0_7
MNQ,2023-11-08,2023-11-08 05:00:00+00:00,2023-11-09 04:59:00+00:00,15359.0,15417.75,15286.5,15372.5,939306,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,131.25,14.0,0.10285714285714286,0.10285714285714286,237.0,235.85,1.004875980496078,neutral,compression,0_9_to_1_1
MNQ,2023-11-09,2023-11-09 05:00:00+00:00,2023-11-10 04:59:00+00:00,15372.0,15453.25,15207.0,15248.25,1257715,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,246.25,-124.25,0.5025380710659898,-0.5025380710659898,131.25,229.6625,0.5714907745060687,compression,neutral,lt_0_7
MNQ,2023-11-10,2023-11-10 05:00:00+00:00,2023-11-10 21:59:00+00:00,15247.75,15616.25,15207.5,15581.25,1041798,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,408.75,333.0,0.8159021406727829,0.8159021406727829,246.25,229.0125,1.0752688172043012,neutral,expansion,0_9_to_1_1
MNQ,2023-11-12,2023-11-12 23:00:00+00:00,2023-11-13 04:59:00+00:00,15585.75,15601.0,15509.5,15514.0,57132,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,91.5,-67.25,0.7841530054644809,-0.7841530054644809,408.75,237.2,1.72322934232715,expansion,compression,gt_1_3
MNQ,2023-11-13,2023-11-13 05:00:00+00:00,2023-11-14 04:59:00+00:00,15513.75,15589.5,15465.25,15572.5,846804,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,124.25,58.5,0.47283702213279677,0.47283702213279677,91.5,225.75,0.4053156146179402,compression,compression,lt_0_7
MNQ,2023-11-14,2023-11-14 05:00:00+00:00,2023-11-15 04:59:00+00:00,15572.5,15933.25,15553.0,15921.25,1027479,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,380.25,348.75,0.9171597633136095,0.9171597633136095,124.25,219.825,0.5652223359490504,compression,expansion,lt_0_7
MNQ,2023-11-15,2023-11-15 05:00:00+00:00,2023-11-16 04:59:00+00:00,15921.25,16049.0,15824.5,15850.5,1098812,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,224.5,-70.75,0.3151447661469933,-0.3151447661469933,380.25,236.175,1.610034931724357,expansion,neutral,gt_1_3
MNQ,2023-11-16,2023-11-16 05:00:00+00:00,2023-11-17 04:59:00+00:00,15850.5,15907.25,15797.75,15893.5,1032360,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,109.5,43.0,0.3926940639269406,0.3926940639269406,224.5,230.4,0.974392361111111,neutral,compression,0_9_to_1_1
MNQ,2023-11-17,2023-11-17 05:00:00+00:00,2023-11-17 21:59:00+00:00,15893.75,15940.0,15824.5,15874.0,845244,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,115.5,-19.5,0.170995670995671,-0.170995670995671,109.5,223.6625,0.4895769295255128,compression,compression,lt_0_7
MNQ,2023-11-19,2023-11-19 23:00:00+00:00,2023-11-20 04:59:00+00:00,15891.25,15903.75,15848.0,15854.25,39888,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,55.75,-19.75,0.6636771300448431,-0.6636771300448431,115.5,204.95,0.5635520858746036,compression,compression,lt_0_7
MNQ,2023-11-20,2023-11-20 05:00:00+00:00,2023-11-21 04:59:00+00:00,15854.0,16122.5,15837.5,16109.0,860275,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,285.0,254.75,0.8947368421052632,0.8947368421052632,55.75,191.6,0.29097077244258873,compression,expansion,lt_0_7
MNQ,2023-11-21,2023-11-21 05:00:00+00:00,2023-11-22 04:59:00+00:00,16108.75,16113.5,15912.0,15971.5,866800,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,201.5,-137.5,0.6811414392059554,-0.6811414392059554,285.0,195.95,1.4544526664965554,expansion,neutral,gt_1_3
MNQ,2023-11-22,2023-11-22 05:00:00+00:00,2023-11-23 04:59:00+00:00,15971.5,16173.25,15942.75,16049.25,1047528,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,230.5,77.75,0.33731019522776573,0.33731019522776573,201.5,203.5625,0.9898679766656432,neutral,neutral,0_9_to_1_1
MNQ,2023-11-23,2023-11-23 05:00:00+00:00,2023-11-24 04:59:00+00:00,16049.0,16086.75,16048.5,16061.25,135517,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,38.25,12.0,0.3202614379084967,0.3202614379084967,230.5,206.5875,1.1157499848732377,neutral,compression,1_1_to_1_3
MNQ,2023-11-24,2023-11-24 05:00:00+00:00,2023-11-24 18:14:00+00:00,16061.25,16071.5,15981.75,16010.75,390377,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,89.75,-50.5,0.5626740947075209,-0.5626740947075209,38.25,198.8875,0.19231977876940481,compression,compression,lt_0_7
MNQ,2023-11-26,2023-11-26 23:00:00+00:00,2023-11-27 04:59:00+00:00,16008.5,16010.0,15938.75,15947.25,53681,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,71.25,-63.5,0.8596491228070176,-0.8596491228070176,89.75,183.0625,0.4902697166268351,compression,compression,lt_0_7
MNQ,2023-11-27,2023-11-27 05:00:00+00:00,2023-11-28 04:59:00+00:00,15947.5,16089.0,15940.0,15997.25,896682,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,149.0,50.0,0.3338926174496644,0.3338926174496644,71.25,174.875,0.40743388134381703,compression,neutral,lt_0_7
MNQ,2023-11-28,2023-11-28 05:00:00+00:00,2023-11-29 04:59:00+00:00,15997.5,16086.5,15945.0,16075.5,1044368,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,141.5,78.25,0.5512367491166078,0.5512367491166078,149.0,167.4625,0.8897514368888557,neutral,neutral,0_7_to_0_9
MNQ,2023-11-29,2023-11-29 05:00:00+00:00,2023-11-30 04:59:00+00:00,16075.75,16207.75,16013.5,16055.0,1032004,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,194.25,-20.5,0.10682110682110682,-0.10682110682110682,141.5,172.5375,0.8201115699485619,neutral,neutral,0_7_to_0_9
MNQ,2023-11-30,2023-11-30 05:00:00+00:00,2023-12-01 04:59:00+00:00,16055.5,16098.0,15855.75,15955.25,1136849,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,242.25,-99.75,0.41382868937048506,-0.41382868937048506,194.25,176.275,1.1019713515813359,neutral,expansion,1_1_to_1_3
MNQ,2023-12-01,2023-12-01 05:00:00+00:00,2023-12-01 21:59:00+00:00,15955.75,16050.0,15864.5,16031.0,1093144,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,185.5,75.75,0.4056603773584906,0.4056603773584906,242.25,176.5375,1.3722296962401757,expansion,neutral,gt_1_3
MNQ,2023-12-03,2023-12-03 23:00:00+00:00,2023-12-04 04:59:00+00:00,16021.75,16027.0,15966.5,15981.75,47566,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,60.5,-49.25,0.6611570247933884,-0.6611570247933884,185.5,179.25,1.0348675034867503,neutral,compression,0_9_to_1_1
MNQ,2023-12-04,2023-12-04 05:00:00+00:00,2023-12-05 04:59:00+00:00,15981.0,16003.25,15721.25,15828.0,1070935,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,282.0,-153.75,0.5425531914893617,-0.5425531914893617,60.5,169.9625,0.3559608737221446,compression,expansion,lt_0_7
MNQ,2023-12-05,2023-12-05 05:00:00+00:00,2023-12-06 04:59:00+00:00,15828.0,15988.75,15761.25,15979.5,1179635,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,227.5,151.5,0.6659340659340659,0.6659340659340659,282.0,163.625,1.7234530175706646,expansion,expansion,gt_1_3
MNQ,2023-12-06,2023-12-06 05:00:00+00:00,2023-12-07 04:59:00+00:00,15979.5,16039.0,15800.0,15813.25,1133270,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,239.0,-166.25,0.6956066945606695,-0.6956066945606695,227.5,170.425,1.3348980489951592,expansion,expansion,gt_1_3
MNQ,2023-12-07,2023-12-07 05:00:00+00:00,2023-12-08 04:59:00+00:00,15814.0,16065.75,15791.25,16026.75,1047418,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,274.5,213.5,0.7750455373406193,0.7750455373406193,239.0,176.1625,1.3567019087490244,expansion,expansion,gt_1_3
MNQ,2023-12-08,2023-12-08 05:00:00+00:00,2023-12-08 21:59:00+00:00,16027.0,16119.0,15890.0,16092.5,1012493,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,229.0,65.75,0.28602620087336245,0.28602620087336245,274.5,170.875,1.606437454279444,expansion,expansion,gt_1_3
MNQ,2023-12-10,2023-12-10 23:00:00+00:00,2023-12-11 04:59:00+00:00,16092.0,16319.25,16082.0,16263.0,30957,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,237.25,170.5,0.7207586933614331,0.7207586933614331,229.0,171.1,1.3383985973115138,expansion,expansion,gt_1_3
MNQ,2023-12-11,2023-12-11 05:00:00+00:00,2023-12-12 04:59:00+00:00,16263.0,16485.25,16256.0,16469.0,488689,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,229.25,206.0,0.8985823336968375,0.8985823336968375,237.25,177.4875,1.3367138530882456,expansion,expansion,gt_1_3
MNQ,2023-12-12,2023-12-12 05:00:00+00:00,2023-12-13 04:59:00+00:00,16469.25,16613.5,16396.5,16606.25,552820,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,217.0,137.25,0.631336405529954,0.631336405529954,229.25,183.175,1.2515354169510031,expansion,neutral,1_1_to_1_3
MNQ,2023-12-13,2023-12-13 05:00:00+00:00,2023-12-14 04:59:00+00:00,16605.75,16885.5,16576.0,16875.0,831146,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,309.5,268.75,0.869951534733441,0.869951534733441,217.0,191.2375,1.1347146872344598,neutral,expansion,1_1_to_1_3
MNQ,2023-12-14,2023-12-14 05:00:00+00:00,2023-12-15 04:59:00+00:00,16875.5,16883.75,16627.25,16778.0,1066431,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,256.5,-97.0,0.38011695906432746,-0.38011695906432746,309.5,192.4625,1.6081054750925505,expansion,expansion,gt_1_3
MNQ,2023-12-15,2023-12-15 05:00:00+00:00,2023-12-15 21:59:00+00:00,16777.5,16887.25,16756.5,16816.0,889133,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,130.75,38.0,0.2944550669216061,0.2944550669216061,256.5,195.2125,1.313952743804828,expansion,compression,gt_1_3
MNQ,2023-12-17,2023-12-17 23:00:00+00:00,2023-12-18 04:59:00+00:00,16820.25,16853.25,16802.25,16852.25,40759,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,51.0,36.25,0.6274509803921569,0.6274509803921569,130.75,190.225,0.687343934814036,compression,compression,lt_0_7
MNQ,2023-12-18,2023-12-18 05:00:00+00:00,2023-12-19 04:59:00+00:00,16852.5,16974.25,16808.25,16928.25,724877,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,166.0,76.0,0.4563253012048193,0.4563253012048193,51.0,190.8625,0.267208068635798,compression,neutral,lt_0_7
MNQ,2023-12-19,2023-12-19 05:00:00+00:00,2023-12-20 04:59:00+00:00,16928.25,17046.0,16917.0,17040.75,764620,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,129.0,112.5,0.872093023255814,0.872093023255814,166.0,194.675,0.8527032233209194,neutral,compression,0_7_to_0_9
MNQ,2023-12-20,2023-12-20 05:00:00+00:00,2023-12-21 04:59:00+00:00,17041.0,17073.5,16757.25,16838.0,1077339,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,316.25,-202.75,0.641897233201581,-0.641897233201581,129.0,197.5625,0.6529579247073711,compression,expansion,lt_0_7
MNQ,2023-12-21,2023-12-21 05:00:00+00:00,2023-12-22 04:59:00+00:00,16837.75,16971.25,16814.5,16912.75,1125719,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,156.75,74.75,0.4784688995215311,0.4784688995215311,316.25,205.925,1.5357533082432924,expansion,compression,gt_1_3
MNQ,2023-12-22,2023-12-22 05:00:00+00:00,2023-12-22 21:59:00+00:00,16913.0,17041.25,16891.5,16962.5,804240,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,149.75,49.75,0.330550918196995,0.330550918196995,156.75,206.6875,0.7583912912004839,compression,compression,0_7_to_0_9
MNQ,2023-12-25,2023-12-25 23:00:00+00:00,2023-12-26 04:59:00+00:00,16963.5,17028.75,16963.5,17022.0,34726,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,65.25,59.5,0.896551724137931,0.896551724137931,149.75,204.4625,0.7324081433025615,compression,compression,0_7_to_0_9
MNQ,2023-12-26,2023-12-26 05:00:00+00:00,2023-12-27 04:59:00+00:00,17022.0,17111.5,16985.0,17082.5,506752,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,126.5,60.5,0.4782608695652174,0.4782608695652174,65.25,195.6125,0.333567640104799,compression,compression,lt_0_7
MNQ,2023-12-27,2023-12-27 05:00:00+00:00,2023-12-28 04:59:00+00:00,17082.75,17155.5,17055.5,17141.0,693766,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,100.0,58.5,0.5825,0.5825,126.5,192.6625,0.6565885940439888,compression,compression,lt_0_7
MNQ,2023-12-28,2023-12-28 05:00:00+00:00,2023-12-29 04:59:00+00:00,17141.25,17165.5,17078.0,17093.0,605708,databento_ohlcv_1m,../trading/data/databento_ohlcv_1m/front_1m.parquet,87.5,-48.0,0.5514285714285714,-0.5514285714285714,100.0,194.6375,0.5137756085029863,compression,compression,lt_0_7
