window,root,state,days,median_rest_rth_range,median_rest_rth_range_div_first_hour_range,mean_rest_rth_trendiness,mean_rest_rth_signed_trendiness,new_rth_high_after_10_30_rate,new_rth_low_after_10_30_rate,new_rth_high_or_low_after_10_30_rate,new_session_high_or_low_after_10_30_rate,mean_rotation_count,mean_chop_index,mean_first_hour_vwap_cross_count,mean_first_hour_vwap_cross_rate,median_close_location_within_rth_range
supplemental_2026_q1,MNQ,broken,52,244.375,1.0160417797283374,0.3949097656986629,0.027354964415045088,0.5576923076923077,0.5,0.9615384615384616,0.8269230769230769,159.8846153846154,0.505472585755983,12.5,0.03941724941724942,0.5392512467262225
supplemental_2026_q1,MNQ,trapped,11,277.0,1.469496021220159,0.3918299207255748,-0.2541509737688839,0.2727272727272727,0.7272727272727273,0.9090909090909091,0.7272727272727273,162.27272727272728,0.5020144736200198,10.363636363636363,0.03140495867768595,0.28670253651037664
supplemental_2026_q1,MNQ,unconditional,63,247.5,1.113953488372093,0.3943720149890761,-0.021796866061513948,0.5079365079365079,0.5396825396825397,0.9523809523809523,0.8095238095238095,160.3015873015873,0.50486878839891,12.126984126984127,0.03801827801827801,0.4855305466237942
supplemental_2026_q1,NQ,broken,52,243.875,1.0193685624720108,0.3955981658510795,0.028396419184989134,0.5576923076923077,0.5,0.9615384615384616,0.8269230769230769,160.6153846153846,0.5069506733555774,11.865384615384615,0.03728438228438229,0.5425488920144502
supplemental_2026_q1,NQ,trapped,11,277.25,1.463060686015831,0.3924947657414153,-0.25546381865486995,0.36363636363636365,0.7272727272727273,0.9090909090909091,0.7272727272727273,161.0,0.5005106758763624,10.181818181818182,0.030853994490358135,0.28754208754208754
supplemental_2026_q1,NQ,unconditional,63,247.25,1.0912220309810672,0.39505630233986827,-0.021166479485462464,0.5238095238095238,0.5396825396825397,0.9523809523809523,0.8095238095238095,160.68253968253967,0.50582622935127,11.571428571428571,0.03616161616161616,0.48504273504273504
