window,root,state,days,median_rest_rth_range,median_rest_rth_range_div_first_hour_range,mean_rest_rth_trendiness,mean_rest_rth_signed_trendiness,new_rth_high_after_10_30_rate,new_rth_low_after_10_30_rate,new_rth_high_or_low_after_10_30_rate,new_session_high_or_low_after_10_30_rate,mean_rotation_count,mean_chop_index,mean_first_hour_vwap_cross_count,mean_first_hour_vwap_cross_rate,median_close_location_within_rth_range
local_ninja_under_sampled_sanity_only,MNQ,broken,16,237.375,1.636431358257589,0.4146064839488439,0.04676254559208559,0.75,0.5,0.875,0.75,141.6875,0.5130548049625909,33.5,0.11616300150143104,0.6040694553412891
local_ninja_under_sampled_sanity_only,MNQ,trapped,32,165.125,2.6200184579243224,0.3781578061558798,0.0681137510847005,0.8125,0.71875,1.0,0.625,162.1875,0.5140009670658917,21.84375,0.06691537515679671,0.48715987873455624
local_ninja_under_sampled_sanity_only,MNQ,unconditional,48,183.875,2.4555811571940604,0.39030736542020117,0.06099668258716218,0.7916666666666666,0.6458333333333334,0.9583333333333334,0.6666666666666666,155.35416666666666,0.5136855796981248,25.729166666666668,0.08333125060500816,0.5084306460064376
local_ninja_under_sampled_sanity_only,NQ,broken,18,251.375,1.6970567042948534,0.4015937317265961,0.05344335620060342,0.7222222222222222,0.4444444444444444,0.8333333333333334,0.7222222222222222,148.38888888888889,0.5273428598367474,46.166666666666664,0.15638638296024718,0.6090408683750135
local_ninja_under_sampled_sanity_only,NQ,trapped,30,160.25,3.2865305553619955,0.3716497202670882,0.05592373612428306,0.8333333333333334,0.7666666666666667,1.0,0.6,165.73333333333332,0.5266612540896974,23.966666666666665,0.0734772608525469,0.48252071573413813
local_ninja_under_sampled_sanity_only,NQ,unconditional,48,186.5,2.534858618567725,0.3828787245644037,0.05499359365290318,0.7916666666666666,0.6458333333333334,0.9375,0.6458333333333334,159.22916666666666,0.5269168562448413,32.291666666666664,0.10456818164293451,0.5072963327872421
